doi,clientId,publicationYear,resourceType,title,publisher,isPublisher,haveCreatorAffiliation,haveContributorAffiliation,isLatestVersion,isConceptDoi
10.6084/m9.figshare.19445893,figshare.ars,2022,article-journal,Additional file 2 of Cerebrospinal fluid tau levels are associated with abnormal neuronal plasticity markers in Alzheimer’s disease,figshare,0,1,0,1,0
10.6084/m9.figshare.c.5927607,figshare.ars,2022,article,"Internalizing symptoms in adolescence are modestly affected by symptoms of anxiety, depression, and neurodevelopmental disorders in childhood",figshare,0,1,0,1,0
10.6084/m9.figshare.c.5927607.v1,figshare.ars,2022,article,"Internalizing symptoms in adolescence are modestly affected by symptoms of anxiety, depression, and neurodevelopmental disorders in childhood",figshare,0,1,0,1,0
10.6084/m9.figshare.19498446,figshare.ars,2022,article-journal,"Additional file 1 of Internalizing symptoms in adolescence are modestly affected by symptoms of anxiety, depression, and neurodevelopmental disorders in childhood",figshare,0,1,0,1,0
10.6084/m9.figshare.19498446.v1,figshare.ars,2022,article-journal,"Additional file 1 of Internalizing symptoms in adolescence are modestly affected by symptoms of anxiety, depression, and neurodevelopmental disorders in childhood",figshare,0,1,0,1,0
10.6084/m9.figshare.c.5937512,figshare.ars,2022,article,"Pathways to the emergency department - a national, cross-sectional study in Sweden",figshare,0,1,0,1,0
10.6084/m9.figshare.c.5937512.v1,figshare.ars,2022,article,"Pathways to the emergency department - a national, cross-sectional study in Sweden",figshare,0,1,0,1,0
10.6084/m9.figshare.19549751,figshare.ars,2022,article-journal,"Additional file 1 of Pathways to the emergency department - a national, cross-sectional study in Sweden",figshare,0,1,0,1,0
10.6084/m9.figshare.19549751.v1,figshare.ars,2022,article-journal,"Additional file 1 of Pathways to the emergency department - a national, cross-sectional study in Sweden",figshare,0,1,0,1,0
10.6084/m9.figshare.19549754,figshare.ars,2022,article-journal,"Additional file 2 of Pathways to the emergency department - a national, cross-sectional study in Sweden",figshare,0,1,0,1,0
10.6084/m9.figshare.19549754.v1,figshare.ars,2022,article-journal,"Additional file 2 of Pathways to the emergency department - a national, cross-sectional study in Sweden",figshare,0,1,0,1,0
10.6084/m9.figshare.c.5951007.v1,figshare.ars,2022,article,"CRP levels are significantly associated with CRP genotype and estrogen use in The Lifestyle, Biomarker and Atherosclerosis (LBA) study",figshare,0,1,0,1,0
10.6084/m9.figshare.c.5951007,figshare.ars,2022,article,"CRP levels are significantly associated with CRP genotype and estrogen use in The Lifestyle, Biomarker and Atherosclerosis (LBA) study",figshare,0,1,0,1,0
10.6084/m9.figshare.19607313,figshare.ars,2022,article-journal,"Additional file 1 of CRP levels are significantly associated with CRP genotype and estrogen use in The Lifestyle, Biomarker and Atherosclerosis (LBA) study",figshare,0,1,0,1,0
10.6084/m9.figshare.19607313.v1,figshare.ars,2022,article-journal,"Additional file 1 of CRP levels are significantly associated with CRP genotype and estrogen use in The Lifestyle, Biomarker and Atherosclerosis (LBA) study",figshare,0,1,0,1,0
10.5281/zenodo.6517795,cern.zenodo,2022,article-journal,RESISTIRE D4.2 Building back better? Qualitative indications of inequalities produced by Covid-19 and its policy and societal responses. Second cycle summary report,Zenodo,0,1,0,1,0
10.5281/zenodo.6517794,cern.zenodo,2022,article-journal,RESISTIRE D4.2 Building back better? Qualitative indications of inequalities produced by Covid-19 and its policy and societal responses. Second cycle summary report,Zenodo,0,1,0,0,0
10.6084/m9.figshare.c.5985903,figshare.ars,2022,article,Evidence for validity of the Swedish self-rated 36-item version of the World Health Organization Disability Assessment Schedule 2.0 (WHODAS 2.0) in patients with mental disorders: a multi-centre cross-sectional study using Rasch analysis,figshare,0,1,0,1,0
10.6084/m9.figshare.c.5985903.v1,figshare.ars,2022,article,Evidence for validity of the Swedish self-rated 36-item version of the World Health Organization Disability Assessment Schedule 2.0 (WHODAS 2.0) in patients with mental disorders: a multi-centre cross-sectional study using Rasch analysis,figshare,0,1,0,1,0
10.6084/m9.figshare.19731777,figshare.ars,2022,article-journal,Additional file 1 of Evidence for validity of the Swedish self-rated 36-item version of the World Health Organization Disability Assessment Schedule 2.0 (WHODAS 2.0) in patients with mental disorders: a multi-centre cross-sectional study using Rasch analysis,figshare,0,1,0,1,0
10.6084/m9.figshare.19731777.v1,figshare.ars,2022,article-journal,Additional file 1 of Evidence for validity of the Swedish self-rated 36-item version of the World Health Organization Disability Assessment Schedule 2.0 (WHODAS 2.0) in patients with mental disorders: a multi-centre cross-sectional study using Rasch analysis,figshare,0,1,0,1,0
10.6084/m9.figshare.19731780,figshare.ars,2022,article-journal,Additional file 2 of Evidence for validity of the Swedish self-rated 36-item version of the World Health Organization Disability Assessment Schedule 2.0 (WHODAS 2.0) in patients with mental disorders: a multi-centre cross-sectional study using Rasch analysis,figshare,0,1,0,1,0
10.6084/m9.figshare.19731780.v1,figshare.ars,2022,article-journal,Additional file 2 of Evidence for validity of the Swedish self-rated 36-item version of the World Health Organization Disability Assessment Schedule 2.0 (WHODAS 2.0) in patients with mental disorders: a multi-centre cross-sectional study using Rasch analysis,figshare,0,1,0,1,0
10.6084/m9.figshare.19731783,figshare.ars,2022,article-journal,Additional file 3 of Evidence for validity of the Swedish self-rated 36-item version of the World Health Organization Disability Assessment Schedule 2.0 (WHODAS 2.0) in patients with mental disorders: a multi-centre cross-sectional study using Rasch analysis,figshare,0,1,0,1,0
10.6084/m9.figshare.19731783.v1,figshare.ars,2022,article-journal,Additional file 3 of Evidence for validity of the Swedish self-rated 36-item version of the World Health Organization Disability Assessment Schedule 2.0 (WHODAS 2.0) in patients with mental disorders: a multi-centre cross-sectional study using Rasch analysis,figshare,0,1,0,1,0
10.6084/m9.figshare.19731786,figshare.ars,2022,article-journal,Additional file 4 of Evidence for validity of the Swedish self-rated 36-item version of the World Health Organization Disability Assessment Schedule 2.0 (WHODAS 2.0) in patients with mental disorders: a multi-centre cross-sectional study using Rasch analysis,figshare,0,1,0,1,0
10.6084/m9.figshare.19731786.v1,figshare.ars,2022,article-journal,Additional file 4 of Evidence for validity of the Swedish self-rated 36-item version of the World Health Organization Disability Assessment Schedule 2.0 (WHODAS 2.0) in patients with mental disorders: a multi-centre cross-sectional study using Rasch analysis,figshare,0,1,0,1,0
10.25384/sage.19799547,sage.journals,2022,article-journal,"sj-pdf-1-roa-10.1177_01640275221075985 – Supplemental Material for Job Quality in the Late Career in Sweden, Japan and the United States",SAGE Journals,0,1,0,1,0
10.25384/sage.19799547.v1,sage.journals,2022,article-journal,"sj-pdf-1-roa-10.1177_01640275221075985 – Supplemental Material for Job Quality in the Late Career in Sweden, Japan and the United States",SAGE Journals,0,1,0,1,0
10.25384/sage.c.6005388,sage.journals,2022,article,"Job Quality in the Late Career in Sweden, Japan and the United States",SAGE Journals,0,1,0,1,0
10.25384/sage.c.6005388.v1,sage.journals,2022,article,"Job Quality in the Late Career in Sweden, Japan and the United States",SAGE Journals,0,1,0,1,0
10.6084/m9.figshare.c.6012688.v1,figshare.ars,2022,article,Interventions for the management of Pain and Sedation in Newborns undergoing Therapeutic hypothermia for hypoxic-ischemic encephalopathy (IPSNUT): protocol of a systematic review,figshare,0,1,0,1,0
10.6084/m9.figshare.c.6012688,figshare.ars,2022,article,Interventions for the management of Pain and Sedation in Newborns undergoing Therapeutic hypothermia for hypoxic-ischemic encephalopathy (IPSNUT): protocol of a systematic review,figshare,0,1,0,1,0
10.6084/m9.figshare.19860298,figshare.ars,2022,article-journal,Additional file 1 of Interventions for the management of Pain and Sedation in Newborns undergoing Therapeutic hypothermia for hypoxic-ischemic encephalopathy (IPSNUT): protocol of a systematic review,figshare,0,1,0,1,0
10.6084/m9.figshare.19860301.v1,figshare.ars,2022,article-journal,Additional file 2 of Interventions for the management of Pain and Sedation in Newborns undergoing Therapeutic hypothermia for hypoxic-ischemic encephalopathy (IPSNUT): protocol of a systematic review,figshare,0,1,0,1,0
10.6084/m9.figshare.19860298.v1,figshare.ars,2022,article-journal,Additional file 1 of Interventions for the management of Pain and Sedation in Newborns undergoing Therapeutic hypothermia for hypoxic-ischemic encephalopathy (IPSNUT): protocol of a systematic review,figshare,0,1,0,1,0
10.6084/m9.figshare.19860301,figshare.ars,2022,article-journal,Additional file 2 of Interventions for the management of Pain and Sedation in Newborns undergoing Therapeutic hypothermia for hypoxic-ischemic encephalopathy (IPSNUT): protocol of a systematic review,figshare,0,1,0,1,0
10.6084/m9.figshare.20024692.v1,figshare.ars,2022,article-journal,"Additional file 1 of Stability of SF-36 profiles between 2007 and 2016: A study of 27,302 patients surgically treated for lumbar spine diseases",figshare,0,1,0,1,0
10.6084/m9.figshare.20024692,figshare.ars,2022,article-journal,"Additional file 1 of Stability of SF-36 profiles between 2007 and 2016: A study of 27,302 patients surgically treated for lumbar spine diseases",figshare,0,1,0,1,0
10.6084/m9.figshare.c.6035521,figshare.ars,2022,article,"Stability of SF-36 profiles between 2007 and 2016: A study of 27,302 patients surgically treated for lumbar spine diseases",figshare,0,1,0,1,0
10.6084/m9.figshare.c.6035521.v1,figshare.ars,2022,article,"Stability of SF-36 profiles between 2007 and 2016: A study of 27,302 patients surgically treated for lumbar spine diseases",figshare,0,1,0,1,0
10.5281/zenodo.6623204,cern.zenodo,2022,article-journal,Research data architecture - Towards understanding the ecosystem of a sustainable data culture,Zenodo,0,1,0,1,0
10.5281/zenodo.6623203,cern.zenodo,2022,article-journal,Research data architecture - Towards understanding the ecosystem of a sustainable data culture,Zenodo,0,1,0,0,1
10.6084/m9.figshare.c.6044453,figshare.ars,2022,article,Outcomes in patients not conveyed by emergency medical services (EMS): a one-year prospective study,figshare,0,1,0,1,0
10.6084/m9.figshare.c.6044453.v1,figshare.ars,2022,article,Outcomes in patients not conveyed by emergency medical services (EMS): a one-year prospective study,figshare,0,1,0,1,0
10.6084/m9.figshare.20064260,figshare.ars,2022,article-journal,Additional file 1 of Outcomes in patients not conveyed by emergency medical services (EMS): a one-year prospective study,figshare,0,1,0,1,0
10.6084/m9.figshare.20064260.v1,figshare.ars,2022,article-journal,Additional file 1 of Outcomes in patients not conveyed by emergency medical services (EMS): a one-year prospective study,figshare,0,1,0,1,0
10.6084/m9.figshare.20064263,figshare.ars,2022,article-journal,Additional file 2 of Outcomes in patients not conveyed by emergency medical services (EMS): a one-year prospective study,figshare,0,1,0,1,0
10.6084/m9.figshare.20064263.v1,figshare.ars,2022,article-journal,Additional file 2 of Outcomes in patients not conveyed by emergency medical services (EMS): a one-year prospective study,figshare,0,1,0,1,0
10.6084/m9.figshare.c.6053198,figshare.ars,2022,article,Sex-specific differences in zebrafish brains,figshare,0,1,0,1,0
10.6084/m9.figshare.c.6053198.v1,figshare.ars,2022,article,Sex-specific differences in zebrafish brains,figshare,0,1,0,1,0
10.6084/m9.figshare.20098382,figshare.ars,2022,dataset,Additional file 1 of Sex-specific differences in zebrafish brains,figshare,0,1,0,1,0
10.6084/m9.figshare.20098382.v1,figshare.ars,2022,dataset,Additional file 1 of Sex-specific differences in zebrafish brains,figshare,0,1,0,1,0
10.6084/m9.figshare.c.6055798,figshare.ars,2022,article,Occupational cold exposure and symptoms of carpal tunnel syndrome – a population-based study,figshare,0,1,0,1,0
10.6084/m9.figshare.c.6055798.v1,figshare.ars,2022,article,Occupational cold exposure and symptoms of carpal tunnel syndrome – a population-based study,figshare,0,1,0,1,0
10.6084/m9.figshare.20106586,figshare.ars,2022,article-journal,Additional file 1 of Occupational cold exposure and symptoms of carpal tunnel syndrome – a population-based study,figshare,0,1,0,1,0
10.6084/m9.figshare.20106586.v1,figshare.ars,2022,article-journal,Additional file 1 of Occupational cold exposure and symptoms of carpal tunnel syndrome – a population-based study,figshare,0,1,0,1,0
10.5281/zenodo.6674171,cern.zenodo,2022,article-journal,RESISTIRE D5.3 Report on open studios cycle 2,Zenodo,0,0,1,1,0
10.5281/zenodo.6674170,cern.zenodo,2022,article-journal,RESISTIRE D5.3 Report on open studios cycle 2,Zenodo,0,0,1,0,0
10.6084/m9.figshare.20115573.v1,figshare.ars,2022,article-journal,Additional file 1 of Neuroendocrine pathways and breast cancer progression: a pooled analysis of somatic mutations and gene expression from two large breast cancer cohorts,figshare,0,1,0,1,0
10.6084/m9.figshare.c.6057975.v1,figshare.ars,2022,article,Neuroendocrine pathways and breast cancer progression: a pooled analysis of somatic mutations and gene expression from two large breast cancer cohorts,figshare,0,1,0,1,0
10.6084/m9.figshare.c.6057975,figshare.ars,2022,article,Neuroendocrine pathways and breast cancer progression: a pooled analysis of somatic mutations and gene expression from two large breast cancer cohorts,figshare,0,1,0,1,0
10.6084/m9.figshare.20115573,figshare.ars,2022,article-journal,Additional file 1 of Neuroendocrine pathways and breast cancer progression: a pooled analysis of somatic mutations and gene expression from two large breast cancer cohorts,figshare,0,1,0,1,0
10.5281/zenodo.6913328,cern.zenodo,2022,article-journal,RESISTIRE D6.2 Report on solutions cycle 2,Zenodo,0,0,1,1,0
10.5281/zenodo.6913327,cern.zenodo,2022,article-journal,RESISTIRE D6.2 Report on solutions cycle 2,Zenodo,0,0,1,0,0
10.6084/m9.figshare.c.6121499,figshare.ars,2022,article,Health effects of reduced occupational sedentary behaviour in type 2 diabetes using a mobile health intervention: a study protocol for a 12-month randomized controlled trial—the ROSEBUD study,figshare,0,1,0,1,0
10.6084/m9.figshare.c.6121499.v1,figshare.ars,2022,article,Health effects of reduced occupational sedentary behaviour in type 2 diabetes using a mobile health intervention: a study protocol for a 12-month randomized controlled trial—the ROSEBUD study,figshare,0,1,0,1,0
10.6084/m9.figshare.20391053,figshare.ars,2022,article-journal,Additional file 1 of Health effects of reduced occupational sedentary behaviour in type 2 diabetes using a mobile health intervention: a study protocol for a 12-month randomized controlled trial—the ROSEBUD study,figshare,0,1,0,1,0
10.6084/m9.figshare.20391053.v1,figshare.ars,2022,article-journal,Additional file 1 of Health effects of reduced occupational sedentary behaviour in type 2 diabetes using a mobile health intervention: a study protocol for a 12-month randomized controlled trial—the ROSEBUD study,figshare,0,1,0,1,0
10.6084/m9.figshare.c.6135360,figshare.ars,2022,article,Protocol and programme factors associated with referral and loss to follow-up from newborn hearing screening: a systematic review,figshare,0,1,0,1,0
10.6084/m9.figshare.c.6135360.v1,figshare.ars,2022,article,Protocol and programme factors associated with referral and loss to follow-up from newborn hearing screening: a systematic review,figshare,0,1,0,1,0
10.6084/m9.figshare.20444334,figshare.ars,2022,article-journal,Additional file 1 of Protocol and programme factors associated with referral and loss to follow-up from newborn hearing screening: a systematic review,figshare,0,1,0,1,0
10.6084/m9.figshare.20444334.v1,figshare.ars,2022,article-journal,Additional file 1 of Protocol and programme factors associated with referral and loss to follow-up from newborn hearing screening: a systematic review,figshare,0,1,0,1,0
10.6084/m9.figshare.20444337,figshare.ars,2022,article-journal,Additional file 2 of Protocol and programme factors associated with referral and loss to follow-up from newborn hearing screening: a systematic review,figshare,0,1,0,1,0
